Identity,Link,Location,Area,Beds,Baths,Price,Balloted,Boundary Wall,Corner,Disputed,Electricity,File,Nearby Hospitals,Nearby Public Transport Service,Nearby Restaurants,Nearby Schools,Nearby Shopping Malls,Park Facing,Possesion,Security Staff,Sewerage,Sui Gas,Water Supply,Distance From Airport (kms)
Commercial Plot 45681386,https://www.zameen.com/Property/dha_defence_phase_5_expressway_commercial_prime_investment_opportunity_4_marla_commercial_pairs_plots_for_sale_on_dha_expressway_-_limited_availability_block_b-4-45681386-13293-2.html,Islamabad Commercial Plots > DHA Defence Commercial Plots > DHA Defence Phase 5 Commercial Plots > Expressway Commercial Commercial Plots,120.88,0.0,0.0,35000000.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0
Residential Plot 47341127,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_a_prime_location_1_kanal_street_4_back_park_sector_a_available_for_sale_dha_phase_5_islamabad-47341127-8400-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 5 Residential Plots > DHA Phase 5 - Sector A Residential Plots,604.44,0.0,0.0,36000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47073945,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_a_prime_location_residential_plot_at_affordable_price_awaits_you-47073945-339-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 2 Residential Plots,604.44,0.0,0.0,45000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 46285342,https://www.zameen.com/Property/dha_defence_dha_defence_phase_4_one_kanal_park_facing_plot_for_sale_in_dha_phase_4_islamabad-46285342-8413-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 4 Residential Plots,604.44,0.0,0.0,24500000.0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0.0
Residential Plot 47073397,https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_-_sector_g_4500_square_feet_residential_plot_is_available_in_dha_phase_2_-_sector_g-47073397-3202-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 2 Residential Plots > DHA Phase 2 - Sector G Residential Plots,604.44,0.0,0.0,42500000.0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1.0
Residential Plot 45588214,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_d_top_height_level_southface_1_kanal_plot_for_sale_in_dha_phase_5_islamabad-45588214-8403-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 5 Residential Plots > DHA Phase 5 - Sector D Residential Plots,604.44,0.0,0.0,27500000.0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0.0
Residential Plot 47333028,https://www.zameen.com/Property/dha_defence_phase_6_dha_phase_6_-_sector_a_dha_phase_6_sector_a_riverview_block_plot_available_for_sale-47333028-18745-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 6 Residential Plots > DHA Phase 6 - Sector A Residential Plots,604.44,0.0,0.0,18500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47189654,https://www.zameen.com/Property/dha_defence_phase_6_dha_phase_6_-_sector_c3_dha_phase_6_sector_c3ext_street_20_plot_is_available_30-47189654-18891-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 6 Residential Plots > DHA Phase 6 - Sector C3 Residential Plots,604.44,0.0,0.0,10200000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 46956506,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_dha_2_pair_plot_in_sector_f_ideal_location_level_plot_at_investor_rate-46956506-339-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 2 Residential Plots,1208.88,0.0,0.0,110000000.0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0.0
Residential Plot 47156936,https://www.zameen.com/Property/dha_defence_phase_3_dha_phase_3_-_block_b_dha_3_secter_b_1_kanal_plots_for_sall-47156936-16227-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 3 Residential Plots > DHA Phase 3 - Block B Residential Plots,604.44,0.0,0.0,26000000.0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1.0
Residential Plot 47079282,https://www.zameen.com/Property/dha_defence_dha_defence_phase_5_one_kanal_corner_plot_for_sale-47079282-10991-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 5 Residential Plots,604.44,0.0,0.0,35500000.0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0.0
Residential Plot 46876265,https://www.zameen.com/Property/dha_defence_dha_defence_phase_4_investor_rate_plot_for_sale-46876265-8413-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 4 Residential Plots,604.44,0.0,0.0,23500000.0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0
Residential Plot 47321331,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_f_ready_develop_residential_plot_in_dha_phase_5_sector_f-47321331-8836-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 5 Residential Plots > DHA Phase 5 - Sector F Residential Plots,151.1,0.0,0.0,11800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 46801357,https://www.zameen.com/Property/dha_valley_dha_valley_-_lilly_sector_non_ballot_open-46801357-3214-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Valley Residential Plots > DHA Valley - Lilly Sector Residential Plots,241.76,0.0,0.0,2100000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47135739,https://www.zameen.com/Property/dha_valley_dha_valley_-_zinia_sector_5_marla_plot_available_for_sale_dha_valley-47135739-3219-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Valley Residential Plots > DHA Valley - Zinia Sector Residential Plots,151.1,0.0,0.0,1350000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 46165981,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_c_ideal_location_kanal_pair_plot_for_sale-46165981-8402-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 5 Residential Plots > DHA Phase 5 - Sector C Residential Plots,1208.88,0.0,0.0,62500000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
Residential Plot 46563495,https://www.zameen.com/Property/dha_defence_dha_defence_phase_6_dha_6_c-3_sector_1_kanal_plot_for_sale-46563495-17408-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 6 Residential Plots,604.44,0.0,0.0,11500000.0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1.0
Residential Plot 46695753,https://www.zameen.com/Property/dha_defence_phase_3_dha_phase_3_-_block_f_prime_location-46695753-17258-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 3 Residential Plots > DHA Phase 3 - Block F Residential Plots,604.44,0.0,0.0,19500000.0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0.0
Residential Plot 47048558,https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_-_sector_h_investor_price_location_plot_in_sect_h-47048558-3203-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 2 Residential Plots > DHA Phase 2 - Sector H Residential Plots,604.44,0.0,0.0,45000000.0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0.0
Residential Plot 47062376,https://www.zameen.com/Property/dha_defence_phase_3_dha_phase_3_-_block_g_ideal_5_marla_residential_plot_for_saledha_phase_3_-_block_g_islamabad-47062376-16729-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 3 Residential Plots > DHA Phase 3 - Block G Residential Plots,151.1,0.0,0.0,5300000.0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0.0
Residential Plot 47091473,https://www.zameen.com/Property/dha_defence_phase_4_dha_phase_4_-_sector_b_1_kanal_residential_plot_in_dha_phase_4_-_sector_b_for_sale-47091473-13957-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 4 Residential Plots > DHA Phase 4 - Sector B Residential Plots,604.44,0.0,0.0,23000000.0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1.0
Residential Plot 47125802,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_b_reasidential_plot_for_sale-47125802-8401-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 5 Residential Plots > DHA Phase 5 - Sector B Residential Plots,302.2,0.0,0.0,27000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47185941,https://www.zameen.com/Property/dha_defence_dha_defence_phase_5_40_marla_residential_plot_for_sale_in_dha_defence_phase_5-47185941-10991-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 5 Residential Plots,1208.88,0.0,0.0,85000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 44043354,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_f_corner_south_facing_extra_land_plot-44043354-8836-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 5 Residential Plots > DHA Phase 5 - Sector F Residential Plots,302.2,0.0,0.0,20000000.0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0.0
Residential Plot 29946495,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_f_beautiful_height_location_10_marla_plot-29946495-8836-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 5 Residential Plots > DHA Phase 5 - Sector F Residential Plots,302.2,0.0,0.0,19500000.0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0.0
Residential Plot 45298489,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_c_dha_phase_5_sector_c_good_location_plot-45298489-8402-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 5 Residential Plots > DHA Phase 5 - Sector C Residential Plots,604.44,0.0,0.0,26000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 46178483,https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_-_sector_f_for_sale_prime_location_solid_land_near_giga_mall_01_kanal_residential_plot_in_sector_f_dha_phase_2_islamabad-46178483-3201-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 2 Residential Plots > DHA Phase 2 - Sector F Residential Plots,604.44,0.0,0.0,50000000.0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1.0
Residential Plot 47116831,https://www.zameen.com/Property/dha_valley_dha_valley_-_jasmine_sector_5_marla_plot_available_for_sale_dha_valley-47116831-3215-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Valley Residential Plots > DHA Valley - Jasmine Sector Residential Plots,151.1,0.0,0.0,1375000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Commercial Plot 44769071,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_stunning_6_25_marla_commercial_plot_in_dha_defence_phase_2_available-44769071-339-2.html,Islamabad Commercial Plots > DHA Defence Commercial Plots > DHA Defence Phase 2 Commercial Plots,187.364,0.0,0.0,80000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47282684,https://www.zameen.com/Property/dha_valley_dha_valley_-_bogenvelia_sector_8marla_plot_available_in_dha_valley_islamabad_sector_boganvilla_4th_ballot_best_time_for_investment-47282684-3209-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Valley Residential Plots > DHA Valley - Bogenvelia Sector Residential Plots,241.76,0.0,0.0,3100000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47254432,https://www.zameen.com/Property/dha_valley_dha_valley_-_bluebell_sector_bluebell_5_marla_plot_for_sale_in_dha_valley_islamabad_open-47254432-3216-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Valley Residential Plots > DHA Valley - Bluebell Sector Residential Plots,151.1,0.0,0.0,1650000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47167251,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_b_plot_no_03_street_no_18_sector_b_dha_phase_5_islamabad-47167251-8401-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 5 Residential Plots > DHA Phase 5 - Sector B Residential Plots,302.2,0.0,0.0,27000000.0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0.0
Residential Plot 46710313,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_c_residential_plot_of_20_marla_in_dha_phase_5_-_sector_c_is_available-46710313-8402-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 5 Residential Plots > DHA Phase 5 - Sector C Residential Plots,604.44,0.0,0.0,29000000.0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1.0
Residential Plot 47125798,https://www.zameen.com/Property/dha_valley_dha_valley_-_bogenvelia_sector_best_opportunity_for_your_dream_property_plot_for_sale-47125798-3209-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Valley Residential Plots > DHA Valley - Bogenvelia Sector Residential Plots,241.76,0.0,0.0,2900000.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.0
Residential Plot 47216485,https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_-_sector_j_plot_no_11_street_no_25_sector_j_dha_phase_02_islamabad-47216485-8399-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 2 Residential Plots > DHA Phase 2 - Sector J Residential Plots,604.44,0.0,0.0,37500000.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0.0
Residential Plot 47238051,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_50_90_plot_available_for_sale_sector_b-47238051-339-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 2 Residential Plots,604.44,0.0,0.0,36500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 46655143,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_j_dha_phase_5_overseas_sector_j_10_marla_plot_available_for_sale-46655143-17389-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 5 Residential Plots > DHA Phase 5 - Sector J Residential Plots,302.2,0.0,0.0,20500000.0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1.0
Residential Plot 46589471,https://www.zameen.com/Property/dha_defence_phase_3_dha_phase_3_-_block_d_super_hot_deal_of_the_day_army_allocation_plot_for_sale-46589471-16225-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 3 Residential Plots > DHA Phase 3 - Block D Residential Plots,604.44,0.0,0.0,18000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 45886681,https://www.zameen.com/Property/dha_defence_phase_3_dha_phase_3_-_block_b_street_37_of_sector_b_plot_for_sale-45886681-16227-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 3 Residential Plots > DHA Phase 3 - Block B Residential Plots,271.98,0.0,0.0,14000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47210597,https://www.zameen.com/Property/dha_defence_phase_3_dha_phase_3_-_block_e_corner_plot_with_extra_land-47210597-16224-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 3 Residential Plots > DHA Phase 3 - Block E Residential Plots,604.44,0.0,0.0,18000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47204969,https://www.zameen.com/Property/dha_defence_dha_defence_phase_3_10_marla_plot_for_sale_in_dha_phase_3_old_sareen_city_sector_b-47204969-8412-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 3 Residential Plots,302.2,0.0,0.0,15000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 45959559,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_k_1kanal_south_face_level_installment_plot_sec_k_dha_5_for_sale-45959559-17401-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 5 Residential Plots > DHA Phase 5 - Sector K Residential Plots,604.44,0.0,0.0,34000000.0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1.0
Residential Plot 46217372,https://www.zameen.com/Property/dha_defence_dha_defence_phase_3_ready_to_construct_plot_in_sector_b_dha_phase_3-46217372-8412-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 3 Residential Plots,604.44,0.0,0.0,25000000.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0.0
Residential Plot 47107970,https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_-_sector_d_park_face_bulaverd_corner_extra_land_front_back_open-47107970-3199-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 2 Residential Plots > DHA Phase 2 - Sector D Residential Plots,604.44,0.0,0.0,39000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 46543783,https://www.zameen.com/Property/dha_valley_dha_valley_-_oleander_sector_5_marla_residential_plot_is_available_for_sale_in_dha_valley_oleander_sector_islamabad-46543783-3213-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Valley Residential Plots > DHA Valley - Oleander Sector Residential Plots,151.1,0.0,0.0,3000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 46886141,https://www.zameen.com/Property/dha_defence_phase_3_dha_phase_3_-_block_b_1_kanal_heighted_leveled_residential_plot_for_sale-46886141-16227-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 3 Residential Plots > DHA Phase 3 - Block B Residential Plots,604.44,0.0,0.0,26000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 46710316,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_b_dha_phase_5_-_sector_b_residential_plot_sized_20_marla-46710316-8401-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 5 Residential Plots > DHA Phase 5 - Sector B Residential Plots,604.44,0.0,0.0,40000000.0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1.0
Plot File 47164767,https://www.zameen.com/Property/dha_valley_dha_valley_-_bluebell_sector_8_marla_plot_file_for_sale_in_dha_valley_islamabad_sector_bluebell_non_ballot_best_time_for_investment-47164767-3216-2.html,Islamabad Plot Files > DHA Defence Plot Files > DHA Valley Plot Files > DHA Valley - Bluebell Sector Plot Files,241.76,0.0,0.0,1900000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 42819565,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_f_solid_leveled_semi_developed_plot_is_available_for_sale-42819565-8836-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 5 Residential Plots > DHA Phase 5 - Sector F Residential Plots,241.76,0.0,0.0,14500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 46337902,https://www.zameen.com/Property/dha_defence_dha_defence_phase_5_solid_n_level_500_sq_yds_plot_on_100ft_avenue-46337902-10991-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 5 Residential Plots,604.44,0.0,0.0,33500000.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1.0
Residential Plot 46592723,https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_-_sector_f_sector_f_best_location_plot_for_sale_near_iqbal_boulevard-46592723-3201-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 2 Residential Plots > DHA Phase 2 - Sector F Residential Plots,604.44,0.0,0.0,45000000.0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1.0
Residential Plot 47307850,https://www.zameen.com/Property/dha_defence_phase_3_new_pindi_cooperative_housing_society_own_a_residential_plot_in_4500_square_feet_islamabad-47307850-16909-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 3 Residential Plots > New Pindi Cooperative Housing Society Residential Plots,604.44,0.0,0.0,25000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 41665935,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_c_1_kanal_level_plot_for_sale_in_dha_phase_5_islamabad-41665935-8402-2.html,Islamabad Residential Plots > DHA Defence Residential Plots > DHA Defence Phase 5 Residential Plots > DHA Phase 5 - Sector C Residential Plots,604.44,0.0,0.0,27200000.000000004,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0.0
