Identity,Link,Location,Area,Beds,Baths,Price,ATM Machines,Balloted,Barbeque Area,Broadband Internet Access,Business Center or Media Room in Building,Central Air Conditioning,Central Heating,Communal/Shared Kitchen,Community Centre,Community Gym,Community Lawn or Garden,Community Swimming Pool,Conference Room in Building,Day Care Centre,Dining Room,Double Glazed Windows,Drawing Room,Electricity,Electricity Backup,Facilities for Disabled,File,First Aid or Medical Centre,Flooring,Furnished,Gym,Intercom,Jacuzzi,Kids Play Area,Laundry Room,Laundry or Dry Cleaning Facility,Lawn or Garden,Lobby in Building,Lounge or Sitting Room,Maintenance Staff,Mosque,Nearby Hospitals,Nearby Public Transport Service,Nearby Restaurants,Nearby Schools,Nearby Shopping Malls,Pet Policy,Possesion,Powder Room,Prayer Room,Satellite or Cable TV Ready,Sauna,Security Staff,Service Elevators in Building,Sewerage,Steam Room,Study Room,Sui Gas,Swimming Pool,Waste Disposal,Water Supply,Built in year,Distance From Airport (kms),Elevators,Floor,Floors,Floors in Building,Kitchens,Parking Spaces,Servant Quarters,Store Rooms
House 46632286,https://www.zameen.com/Property/dha_phase_3_dha_phase_3_-_block_z_corner_dha_phase_3_-_block_z_house_sized_10_marla-46632286-1588-1.html,Lahore Houses > DHA Defence Houses > DHA Phase 3 Houses > DHA Phase 3 - Block Z Houses,302.2,4.0,5.0,77500000.0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
House 47158615,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_l_one_kanal_fully_modern_bungalow_for_sale_at_hot_location-47158615-1620-1.html,Lahore Houses > DHA Defence Houses > DHA Phase 6 Houses > DHA Phase 6 - Block L Houses,604.44,5.0,6.0,92100000.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,2023.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,1.0
House 46827677,https://www.zameen.com/Property/dha_defence_dha_phase_5_beautiful_house_for_sale-46827677-1447-1.html,Lahore Houses > DHA Defence Houses > DHA Phase 5 Houses,519.784,5.0,6.0,87500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
House 47149274,https://www.zameen.com/Property/dha_defence_dha_phase_5_5_marla_brand_new_hot_location_beautifully_designed_spanish_house_for_sale_in_dha_phase_5-47149274-1447-1.html,Lahore Houses > DHA Defence Houses > DHA Phase 5 Houses,151.1,4.0,5.0,31000000.0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,2023.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0
House 46772651,https://www.zameen.com/Property/dha_9_town_dha_9_town_-_block_c_luxurious_modern_house-46772651-8175-1.html,Lahore Houses > DHA Defence Houses > DHA 9 Town Houses > DHA 9 Town - Block C Houses,151.1,3.0,4.0,34000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
House 47049555,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_u_kanal_full_basement_house_for_sale_in_dha_phase_7_u_block-47049555-1628-1.html,Lahore Houses > DHA Defence Houses > DHA Phase 7 Houses > DHA Phase 7 - Block U Houses,604.44,5.0,6.0,103000000.0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,2022.0,1.0,0.0,0.0,3.0,0.0,2.0,4.0,1.0,1.0
House 47205278,https://www.zameen.com/Property/dha_defence_dha_phase_6_kanal_stunning_bungalow_with_pool_dha_lahore-47205278-1448-1.html,Lahore Houses > DHA Defence Houses > DHA Phase 6 Houses,604.44,6.0,6.0,165000000.0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,2.0,2.0
House 38851400,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_k_1_kanal_most_beautiful_design_bungalow_for_sale_at_prime_location_of_dha-38851400-1619-1.html,Lahore Houses > DHA Defence Houses > DHA Phase 6 Houses > DHA Phase 6 - Block K Houses,604.44,5.0,6.0,77500000.0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,2021.0,1.0,0.0,0.0,2.0,0.0,3.0,4.0,1.0,1.0
House 47216514,https://www.zameen.com/Property/dha_phase_5_dha_phase_5_-_block_a_fully_furnished_by_wings_chairs_spanish_house_in_phase_5_for_sale-47216514-1598-1.html,Lahore Houses > DHA Defence Houses > DHA Phase 5 Houses > DHA Phase 5 - Block A Houses,604.44,5.0,5.0,112500000.0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,2023.0,1.0,0.0,0.0,2.0,0.0,3.0,2.0,4.0,3.0
House 45683032,https://www.zameen.com/Property/dha_defence_dha_9_town_5_marla_brand_new_house_for_sale_in_dha_9_town-45683032-1452-1.html,Lahore Houses > DHA Defence Houses > DHA 9 Town Houses,151.1,3.0,4.0,21500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
House 46400970,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_d_2_kanal_eye_catching_faisal_rasul_design_classical_villa_for_sale_in_phase_6_dha_facing_park-46400970-1613-1.html,Lahore Houses > DHA Defence Houses > DHA Phase 6 Houses > DHA Phase 6 - Block D Houses,1208.88,5.0,6.0,225000000.0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,2023.0,1.0,0.0,0.0,2.0,0.0,3.0,4.0,2.0,2.0
House 46491813,https://www.zameen.com/Property/dha_defence_dha_phase_7_3_years_installment_plus_cash_based_10_marla_spanish_house_in_dha_lahore-46491813-1450-1.html,Lahore Houses > DHA Defence Houses > DHA Phase 7 Houses,302.2,5.0,5.0,60000000.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0
Flat 46609324,https://www.zameen.com/Property/dha_defence_defence_raya_2616_sq_ft_apartment_for_sale_with_golf_view_and_private_garden-46609324-8172-1.html,Lahore Flats > DHA Defence Flats > Defence Raya Flats,350.552,2.0,0.0,78000000.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,2024.0,0.0,1.0,0.0,0.0,11.0,0.0,1.0,1.0,1.0
House 44583547,https://www.zameen.com/Property/dha_defence_dha_phase_7_most_beautiful_villa_in_town-44583547-1450-1.html,Lahore Houses > DHA Defence Houses > DHA Phase 7 Houses,302.2,4.0,5.0,41500000.0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,2023.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0
House 46977391,https://www.zameen.com/Property/dha_phase_5_dha_phase_5_-_block_e_fully_furnished_dreamy_ideally_design_bungalow_for_sale_in_dha_phase_5-e-46977391-1602-1.html,Lahore Houses > DHA Defence Houses > DHA Phase 5 Houses > DHA Phase 5 - Block E Houses,604.44,5.0,6.0,150000000.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0
House 44550877,https://www.zameen.com/Property/dha_defence_dha_phase_6_beautiful_design_1_kanal_brand_new_house_is_available_for_sale_in_dha_phase_6-44550877-1448-1.html,Lahore Houses > DHA Defence Houses > DHA Phase 6 Houses,604.44,5.0,6.0,77500000.0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,2023.0,1.0,0.0,0.0,2.0,0.0,3.0,4.0,2.0,2.0
House 47014261,https://www.zameen.com/Property/dha_phase_5_dha_phase_5_-_block_k_faisal_rasool_design_spanish_semi_furnished_design_bungalow_for_sale_in_dha_phase_5_block_k_facing_1_kanal-47014261-1607-1.html,Lahore Houses > DHA Defence Houses > DHA Phase 5 Houses > DHA Phase 5 - Block K Houses,302.2,4.0,5.0,55000000.0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,2021.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0
House 47061608,https://www.zameen.com/Property/dha_defence_dha_phase_5_1_kanal_slightly_used_house_for_sale_in_top_location_phase_5_dha_lhr-47061608-1447-1.html,Lahore Houses > DHA Defence Houses > DHA Phase 5 Houses,604.44,5.0,6.0,87500000.0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,2018.0,1.0,0.0,0.0,2.0,0.0,2.0,4.0,1.0,1.0
House 47060121,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_j_1_kanal_modern_design_house_for_sale_dha_phase_6_very_ideal_location-47060121-1618-1.html,Lahore Houses > DHA Defence Houses > DHA Phase 6 Houses > DHA Phase 6 - Block J Houses,604.44,5.0,6.0,86300000.00000001,0,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,2023.0,1.0,0.0,0.0,2.0,0.0,2.0,4.0,1.0,1.0
House 47117362,https://www.zameen.com/Property/dha_defence_dha_phase_6_modern_edge_designed_2_kanal_used_house_in_phase_6_for_sale-47117362-1448-1.html,Lahore Houses > DHA Defence Houses > DHA Phase 6 Houses,1208.88,5.0,5.0,180000000.0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,2023.0,1.0,0.0,0.0,2.0,0.0,3.0,2.0,4.0,3.0
House 47133739,https://www.zameen.com/Property/dha_defence_dha_phase_6_spanish_1_kanal_super_luxury_palace_for_sale-47133739-1448-1.html,Lahore Houses > DHA Defence Houses > DHA Phase 6 Houses,604.44,5.0,6.0,96000000.0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
Flat 47179038,https://www.zameen.com/Property/dha_phase_5_penta_square_by_dha_lahore_corner_facing_park_2_bed_apartment_for_sale_penta_square_by_dha_lahore-47179038-11845-1.html,Lahore Flats > DHA Defence Flats > DHA Phase 5 Flats > Penta Square By DHA Lahore Flats,220.606,2.0,2.0,50000000.0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,2023.0,1.0,1.0,2.0,0.0,17.0,1.0,1.0,1.0,1.0
Flat 46931671,https://www.zameen.com/Property/dha_phase_4_goldcrest_mall_residency_3_bed_room_apartment_available_for_sale_in_goldcrest_mall-46931671-9966-1.html,Lahore Flats > DHA Defence Flats > DHA Phase 4 Flats > Goldcrest Mall & Residency Flats,262.914,3.0,3.0,50900000.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
House 47285360,https://www.zameen.com/Property/dha_defence_dha_phase_7_5_marla_brand_new_luxury_style_house_for_sale_in_dha_phase_7-47285360-1450-1.html,Lahore Houses > DHA Defence Houses > DHA Phase 7 Houses,151.1,3.0,4.0,27500000.0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,2023.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0
House 47178031,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_c_kanal_spanish_house_for_sale_in_dha_phase_6_solar_system_install_full_basement-47178031-1612-1.html,Lahore Houses > DHA Defence Houses > DHA Phase 6 Houses > DHA Phase 6 - Block C Houses,604.44,7.0,6.0,85000000.0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,2022.0,1.0,0.0,0.0,3.0,0.0,2.0,4.0,1.0,1.0
House 47142374,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_y_a_house_of_2_kanal_in_lahore-47142374-1632-1.html,Lahore Houses > DHA Defence Houses > DHA Phase 7 Houses > DHA Phase 7 - Block Y Houses,1208.88,4.0,6.0,150000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,6.0,1.0,2.0
House 46174755,https://www.zameen.com/Property/dha_defence_dha_phase_5_5_marla_house_for_sale_in_balok_d_good_location_beautiful-46174755-1447-1.html,Lahore Houses > DHA Defence Houses > DHA Phase 5 Houses,151.1,3.0,4.0,29500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
House 47131387,https://www.zameen.com/Property/dha_defence_dha_phase_1_1_kanal_antique_most_house_for_sale_in_dha_phase_1-47131387-1442-1.html,Lahore Houses > DHA Defence Houses > DHA Phase 1 Houses,604.44,5.0,6.0,57500000.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0
House 47308592,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_u_brand_new_well_maintained_1_kanal_luxurious_bungalow_for_sale_t_in_dha_phase_7_u_block-47308592-1628-1.html,Lahore Houses > DHA Defence Houses > DHA Phase 7 Houses > DHA Phase 7 - Block U Houses,604.44,5.0,6.0,89000000.0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
House 46704045,https://www.zameen.com/Property/dha_phase_5_dha_phase_5_-_block_e_2_kanal_brand_new_victorian_full_furnsihed_mansion_for_sale_in_phase_5_dha-46704045-1602-1.html,Lahore Houses > DHA Defence Houses > DHA Phase 5 Houses > DHA Phase 5 - Block E Houses,1208.88,0.0,6.0,450000000.0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,2023.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,2.0
House 46936921,https://www.zameen.com/Property/dha_defence_dha_phase_3_2_kanal_modren_house_on_phase_3_z_block_hot_location-46936921-1454-1.html,Lahore Houses > DHA Defence Houses > DHA Phase 3 Houses,1208.88,6.0,6.0,158000000.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,2012.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,2.0
House 47235315,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_s_most_beautiful_1_kanal_brand_new_modern_design_top_location_bungalow_for_sale_in_dha_phase_7-47235315-1626-1.html,Lahore Houses > DHA Defence Houses > DHA Phase 7 Houses > DHA Phase 7 - Block S Houses,604.44,6.0,6.0,73000000.0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,2023.0,1.0,0.0,0.0,2.0,0.0,2.0,4.0,2.0,1.0
House 46247703,https://www.zameen.com/Property/dha_defence_dha_phase_1_2_kanal_hot_house_available_in_dha_phase_1-46247703-1442-1.html,Lahore Houses > DHA Defence Houses > DHA Phase 1 Houses,1208.88,6.0,6.0,139000000.0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0
House 46997898,https://www.zameen.com/Property/dha_phase_8_dha_phase_8_-_ex_air_avenue_10_marla_spanish_design_house_for_sale_in_dha_phase_8_ex_air_avenue-46997898-407-1.html,Lahore Houses > DHA Defence Houses > DHA Phase 8 Houses > DHA Phase 8 - Ex Air Avenue Houses,302.2,4.0,5.0,36000000.0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,2023.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0
House 46375662,https://www.zameen.com/Property/dha_9_town_dha_9_town_-_block_b_exclusive_listing_5_marla_modern_house_for_sale_in_dha_9_town_-_your_gateway_to_upscale_living_dha_9_town_-_block_b_dha_9_town_dha_defence_lahore_punjab-46375662-8174-1.html,Lahore Houses > DHA Defence Houses > DHA 9 Town Houses > DHA 9 Town - Block B Houses,151.1,3.0,4.0,19500000.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2023.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0
House 46997724,https://www.zameen.com/Property/dha_defence_dha_phase_5_1_kanal_brand_new_modern_design_villa_near_park_for_sale_in_phase_5-46997724-1447-1.html,Lahore Houses > DHA Defence Houses > DHA Phase 5 Houses,604.44,5.0,6.0,86500000.0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,2023.0,1.0,0.0,0.0,3.0,0.0,3.0,4.0,2.0,2.0
House 47144975,https://www.zameen.com/Property/dha_phase_3_dha_phase_3_-_block_xx_8_marla_house_brand_new_back_to_park_for_sale_in_dha_phase_3-xx-lahore-47144975-1586-1.html,Lahore Houses > DHA Defence Houses > DHA Phase 3 Houses > DHA Phase 3 - Block XX Houses,241.76,4.0,5.0,35000000.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
House 47214468,https://www.zameen.com/Property/dha_phase_8_ex_park_view_park_view_-_block_d_one_kanal_modern_bungalow_for_sale_near_park_commercial_masjid-47214468-4126-1.html,Lahore Houses > DHA Defence Houses > DHA Phase 8 Houses > DHA Phase 8 - Ex Park View Houses > Park View - Block D Houses,604.44,5.0,6.0,79900000.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,2023.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,1.0
House 46753560,https://www.zameen.com/Property/dha_defence_dha_phase_8_royal_class_bungalow_kanal_for_sale_top_location-46753560-1451-1.html,Lahore Houses > DHA Defence Houses > DHA Phase 8 Houses,604.44,5.0,6.0,80000000.0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,2023.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,1.0
House 46304412,https://www.zameen.com/Property/dha_defence_dha_phase_5_10_marla_hot_house_availble_for_sale_in_dha_dha_phase_5-46304412-1447-1.html,Lahore Houses > DHA Defence Houses > DHA Phase 5 Houses,302.2,4.0,4.0,45000000.0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0
House 45880375,https://www.zameen.com/Property/dha_defence_defence_raya_20_marla_house_available_for_sale_in_defence_raya-45880375-8172-1.html,Lahore Houses > DHA Defence Houses > Defence Raya Houses,604.44,5.0,6.0,92500000.0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,4.0,1.0,1.0
House 43025355,https://www.zameen.com/Property/dha_defence_dha_9_town_5_marla_brand_new_modern_style_design_house_for_sale_in_dha_lahore-43025355-1452-1.html,Lahore Houses > DHA Defence Houses > DHA 9 Town Houses,151.1,3.0,4.0,26500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
House 46981832,https://www.zameen.com/Property/dha_defence_dha_phase_6_1_kanal_spanish_design_bungalow_available_for_sale_in_dha_phase_6-46981832-1448-1.html,Lahore Houses > DHA Defence Houses > DHA Phase 6 Houses,604.44,5.0,6.0,87000000.0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,2023.0,1.0,0.0,0.0,1.0,0.0,2.0,5.0,1.0,1.0
House 47003870,https://www.zameen.com/Property/dha_defence_dha_phase_6_7_marla_used_house_available_for_sale_in_dha_phase_6-47003870-1448-1.html,Lahore Houses > DHA Defence Houses > DHA Phase 6 Houses,211.54,3.0,4.0,39000000.0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,2015.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0
House 47182238,https://www.zameen.com/Property/dha_defence_dha_phase_6_13-marla_unique_modern_design_house_for_sale_in_dha_prime_location-47182238-1448-1.html,Lahore Houses > DHA Defence Houses > DHA Phase 6 Houses,392.86,5.0,6.0,73500000.0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,2023.0,1.0,0.0,0.0,2.0,0.0,2.0,4.0,1.0,1.0
House 47134194,https://www.zameen.com/Property/dha_9_town_dha_9_town_-_block_a_5_marla_brand_new_house_for_sale_on_ideal_location_of_dha_phase_9_a_block_very_reasonable_price-47134194-8173-1.html,Lahore Houses > DHA Defence Houses > DHA 9 Town Houses > DHA 9 Town - Block A Houses,151.1,3.0,3.0,23000000.0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2022.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
