Identity,Link,Location,Area,Beds,Baths,Price,Balloted,Boundary Wall,Corner,Disputed,Electricity,File,Nearby Hospitals,Nearby Public Transport Service,Nearby Restaurants,Nearby Schools,Nearby Shopping Malls,Park Facing,Possesion,Security Staff,Sewerage,Sui Gas,Water Supply,Distance From Airport (kms)
Residential Plot 45220081,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c1_bahria_enclave_sector_c1new_deal_10_marla_residential_semi_develop_plot_available_for_sale_at_prime_location-45220081-11987-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector C1 Residential Plots,302.2,0.0,0.0,14000000.0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0.0
Residential Plot 45545677,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_f_10_marla_plot_available_for_sale_with_open_back_with_green_patchready_to_construct-45545677-11985-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector F Residential Plots,302.2,0.0,0.0,13500000.0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0.0
Residential Plot 46954196,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_i_5_marla_plot_available_for_sale-46954196-11982-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector I Residential Plots,151.1,0.0,0.0,7800000.0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0.0
Residential Plot 46543659,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_a_residential_plot_sized_10_marla_is_available_for_sale_in_bahria_enclave_-_sector_a-46543659-11970-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector A Residential Plots,302.2,0.0,0.0,23000000.0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1.0
Residential Plot 46385438,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_b1_a_perfect_residential_plot_awaits_you_in_bahria_enclave_-_sector_b1_islamabad-46385438-11972-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector B1 Residential Plots,302.2,0.0,0.0,15500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 46879272,https://www.zameen.com/Property/bahria_town_bahria_enclave_2_kanal_heighted_plot_for_sale_bahria_enclave-46879272-1705-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots,1208.88,0.0,0.0,62500000.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0.0
Residential Plot 45484647,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_n_heighted_and_solid_land_5_marla_plot_available_for_sale-45484647-11975-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector N Residential Plots,151.1,0.0,0.0,9400000.0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0.0
Residential Plot 46731939,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_f1_sector_f1_8_marla_semi_develop_solid_reasonable_price_investor_rate_plot_for_sale_in_bahria_enclave_islamabad-46731939-11986-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector F1 Residential Plots,241.76,0.0,0.0,9500000.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0
Residential Plot 45391396,https://www.zameen.com/Property/bahria_garden_city_bahria_garden_city_-_zone_3_reserve_a_centrally_located_residential_plot_of_2625_square_feet_in_bahria_garden_city_-_zone_3-45391396-10607-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Garden City Residential Plots > Bahria Garden City - Zone 3 Residential Plots,353.574,0.0,0.0,22500000.0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1.0
Residential Plot 47254394,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c3_sector_c3_10marla_backopen_heighted_plot_for_sale_price_180lac-47254394-11989-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector C3 Residential Plots,302.2,0.0,0.0,18000000.0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1.0
Residential Plot 46513662,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_h_cheapest_rate_ideal_plot_for_dream_house_bahria_enclave_islamabad-46513662-11983-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector H Residential Plots,151.1,0.0,0.0,7500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 46464962,https://www.zameen.com/Property/bahria_garden_city_bahria_garden_city_-_zone_1_buying_a_residential_plot_in_bahria_garden_city_-_zone_1_islamabad-46464962-10605-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Garden City Residential Plots > Bahria Garden City - Zone 1 Residential Plots,846.216,0.0,0.0,42500000.0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1.0
Commercial Plot 46143414,https://www.zameen.com/Property/bahria_garden_city_bahria_garden_city_-_zone_5_prime_location_5_marla_commercial_plot_for_sale_in_the_perfect_location_of_bahria_garden_city_-_zone_5-46143414-10609-2.html,Islamabad Commercial Plots > Bahria Town Commercial Plots > Bahria Garden City Commercial Plots > Bahria Garden City - Zone 5 Commercial Plots,151.1,5.0,6.0,22000000.0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1.0
Residential Plot 46796533,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_g_sector_g_10_marla_plot_for_sale-46796533-11984-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector G Residential Plots,302.2,0.0,0.0,12000000.0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1.0
Residential Plot 46099236,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_f_plot_is_available_park_face_back_open_street_1_ready_for_possession_solid_land-46099236-11985-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector F Residential Plots,302.2,0.0,0.0,16000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 46796434,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_f1_sector_f1_8_marla_plot_for_sale-46796434-11986-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector F1 Residential Plots,241.76,0.0,0.0,11800000.0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1.0
Residential Plot 44240523,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_g_10_marla_residential_plot_in_bahria_enclave_-_sector_g_for_sale-44240523-11984-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector G Residential Plots,302.2,0.0,0.0,16000000.0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1.0
Commercial Plot 47149211,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_h_invest_tin_success_sector_h_commercial_plot-47149211-11983-2.html,Islamabad Commercial Plots > Bahria Town Commercial Plots > Bahria Enclave Commercial Plots > Bahria Enclave - Sector H Commercial Plots,241.76,0.0,0.0,60000000.0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0.0
Residential Plot 45748837,https://www.zameen.com/Property/bahria_garden_city_bahria_garden_city_-_zone_4_1_8_kanal_park_face_plot_for_sale_in_zone_4_west-45748837-10608-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Garden City Residential Plots > Bahria Garden City - Zone 4 Residential Plots,1087.9920000000002,0.0,0.0,60000000.0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1.0
Residential Plot 47074207,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_n_residential_plot_for_sale_in_beautiful_bahria_enclave_-_sector_n-47074207-11975-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector N Residential Plots,241.76,0.0,0.0,11000000.0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1.0
Commercial Plot 46150002,https://www.zameen.com/Property/bahria_town_bahria_oriental_garden_7_mrla_commercial_plot_available_for_sale_on_down_payment_175_in_bhria_oriental_garden-46150002-13813-2.html,Islamabad Commercial Plots > Bahria Town Commercial Plots > Bahria Oriental Garden Commercial Plots,211.54,0.0,0.0,37500000.0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0.0
Residential Plot 47214676,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_m_10_marla_residential_boulevard_plot_for_sale_in_sector_m_bahria_enclave_islamabad-47214676-11977-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector M Residential Plots,302.2,0.0,0.0,14500000.0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1.0
Residential Plot 46363152,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_h_5_marla_best_for_living_top_location_plot_for_sale_sector_h-46363152-11983-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector H Residential Plots,151.1,0.0,0.0,9200000.0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1.0
Residential Plot 47170970,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_h_h_5marla_ready_plot_for_sale_in_bahria_enclave_islamabad_sector_h_possession_utilities_paid_dem_95_lac-47170970-11983-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector H Residential Plots,151.1,0.0,0.0,9500000.0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1.0
Residential Plot 47068980,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_f1_5marla_residential_plot_in_sector-f1_bahria_enclave_islamabad-47068980-11986-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector F1 Residential Plots,151.1,0.0,0.0,8300000.0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0.0
Residential Plot 46980425,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_f_sector_f_10_marla_street_1_plot_back_open_with_green_patch_heighted_location_solid_land_possession_utility_charges_paid_plot_for_sale-46980425-11985-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector F Residential Plots,302.2,0.0,0.0,15000000.0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0.0
Residential Plot 47019462,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_o_sector_o_5_marla_develop_non_possession_plot_investor_price-47019462-11974-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector O Residential Plots,151.1,0.0,0.0,4650000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 44236093,https://www.zameen.com/Property/bahria_garden_city_bahria_garden_city_-_zone_1_the_only_2_side_road_open_plot_for_sale_in_zone_1-44236093-10605-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Garden City Residential Plots > Bahria Garden City - Zone 1 Residential Plots,967.1040000000002,0.0,0.0,48500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 46954098,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c2_10_marla_plot_for_sector_c2-46954098-11988-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector C2 Residential Plots,302.2,0.0,0.0,14500000.0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0.0
Residential Plot 46983264,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_h_5marla_residential_plot_in_sector-h_bahria_enclave_islamabad-46983264-11983-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector H Residential Plots,151.1,0.0,0.0,10500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47311752,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_j_plot_for_sale_sector_j_10_marla_ideal_location_bahria_enclave_islamabad-47311752-11981-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector J Residential Plots,302.2,0.0,0.0,12500000.0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1.0
Residential Plot 46398580,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_i_5_marla_new_deal_open_form_ready_plot_for_sale_sector_i-46398580-11982-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector I Residential Plots,151.1,0.0,0.0,6600000.0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1.0
Residential Plot 45189143,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_b1_5_marla_near_to_main_gate_plot_available_for_sale-45189143-11972-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector B1 Residential Plots,151.1,0.0,0.0,10000000.0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0.0
Residential Plot 45496488,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_n_solid_land_plot_front_open-45496488-11975-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector N Residential Plots,151.1,0.0,0.0,8800000.0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0.0
Residential Plot 45991029,https://www.zameen.com/Property/bahria_town_bahria_enclave_2_ideal_residential_plot_for_sale_in_bahria_enclave_2-45991029-8368-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave 2 Residential Plots,2961.7560000000003,0.0,0.0,197200000.0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1.0
Residential Plot 47083323,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_n_sector_n_8_marla_street_44_sun_facing_solid_land_heighted_location_possession_utility_charges_paid_plot_for_sale-47083323-11975-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector N Residential Plots,241.76,0.0,0.0,11500000.0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0.0
Residential Plot 46335498,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_n_plot_for_sale_sector_n_clear_land_possession_within_6_month_solid_land_at_prime_location_bahria_enclave_islamabad-46335498-11975-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector N Residential Plots,151.1,0.0,0.0,7000000.0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1.0
Residential Plot 47068979,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_f1_8_marla_residential_plot_in_sector-f1_bahria_enclave_islamabad-47068979-11986-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector F1 Residential Plots,241.76,0.0,0.0,10400000.0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0.0
Residential Plot 45438391,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_i_5_marla_possession_able_plot_available_for_sale-45438391-11982-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector I Residential Plots,151.1,0.0,0.0,7800000.0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0.0
Residential Plot 47134266,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_a_sector_a_10_marla_plot_for_sale-47134266-11970-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector A Residential Plots,302.2,0.0,0.0,23500000.0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1.0
Residential Plot 46369909,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_m_sector_m_kanal_plot_for_sale-46369909-11977-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector M Residential Plots,604.44,0.0,0.0,27000000.0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1.0
Residential Plot 47051282,https://www.zameen.com/Property/bahria_garden_city_bahria_garden_city_-_zone_4_residential_plot_available_for_sale_in_bahria_garden_city_-_zone_4_west-47051282-10608-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Garden City Residential Plots > Bahria Garden City - Zone 4 Residential Plots,1148.436,0.0,0.0,67000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 46659472,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_j_10_marla_residential_plot_for_sale-46659472-11981-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector J Residential Plots,302.2,0.0,0.0,17200000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 42810362,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c2_1_kanal_plot_road_5b_open_form_boulevard_paid_plot_for_sale-42810362-11988-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector C2 Residential Plots,604.44,0.0,0.0,31000000.0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1.0
Commercial Plot 47029734,https://www.zameen.com/Property/bahria_town_bahria_garden_city_buy_a_centrally_located_corner_3200_square_feet_commercial_plot_in_bahria_garden_city-47029734-8120-2.html,Islamabad Commercial Plots > Bahria Town Commercial Plots > Bahria Garden City Commercial Plots,429.124,0.0,0.0,105000000.0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0.0
Residential Plot 47307086,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_n_sector_n_5marla_near_to_park_ready_plot_for_sale_bahria_enclave_islamabad_price_97_lac_pu_paid-47307086-11975-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector N Residential Plots,151.1,0.0,0.0,9700000.0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1.0
Residential Plot 47231820,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_f1_sector_f-1_8_marla_plot_available_for_sale-47231820-11986-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector F1 Residential Plots,241.76,0.0,0.0,13000000.0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0.0
Residential Plot 47051333,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c2_10marla_residential_plot_in_sector-c2_bahria_enclave_islamabad-47051333-11988-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector C2 Residential Plots,302.2,0.0,0.0,22500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 44343436,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_j_book_residential_plot_today_in_bahria_enclave_-_sector_j-44343436-11981-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector J Residential Plots,241.76,0.0,0.0,12000000.0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1.0
Residential Plot 45181470,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_a_10_marla_solid_land_plot_available_for_sale-45181470-11970-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector A Residential Plots,302.2,0.0,0.0,17500000.0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0.0
