Identity,Link,Location,Area,Price,Balloted,Boundary Wall,Broadband Internet Access,Community Centre,Community Gym,Community Swimming Pool,Corner,Disputed,Electricity,File,Kids Play Area,Maintenance Staff,Mosque,Nearby Hospitals,Nearby Public Transport Service,Nearby Restaurants,Nearby Schools,Nearby Shopping Malls,Park Facing,Possesion,Satellite or Cable TV Ready,Security Staff,Sewerage,Sui Gas,Water Supply,Distance From Airport (kms)
Residential Plot 46810065,https://www.zameen.com/Property/bahria_town_sector_f_bahria_town_-_alamgir_block_10_marla_plot_for_sale_in_alamgir_block_sector_f_bahria_town-46810065-8440-2.html,Lahore Residential Plots > Bahria Town Residential Plots > Bahria Town - Sector F Residential Plots > Bahria Town - Alamgir Block Residential Plots,302.2,9500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Commercial Plot 47254051,https://www.zameen.com/Property/bahria_town_sector_f_bahria_town_-_ghaznavi_block_5_marla_commercial_plot_for_sale_in_ghaznavi_block_bahria_town_lahore-47254051-8261-2.html,Lahore Commercial Plots > Bahria Town Commercial Plots > Bahria Town - Sector F Commercial Plots > Bahria Town - Ghaznavi Block Commercial Plots,151.1,40000000.0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1.0
Residential Plot 46954032,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_jinnah_block_5_marla_plot_good_location_for_sale_in_bahria_town_lahore-46954032-1804-2.html,Lahore Residential Plots > Bahria Town Residential Plots > Bahria Town - Sector E Residential Plots > Bahria Town - Jinnah Block Residential Plots,151.1,11800000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1.0
Residential Plot 47201858,https://www.zameen.com/Property/bahria_town_sector_f_bahria_town_-_tipu_sultan_block_1_kanal_residential_plot_in_bahria_town_lahore_at_tipu_sultan_block-47201858-8327-2.html,Lahore Residential Plots > Bahria Town Residential Plots > Bahria Town - Sector F Residential Plots > Bahria Town - Tipu Sultan Block Residential Plots,604.44,20000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Commercial Plot 47247728,https://www.zameen.com/Property/bahria_town_sector_f_bahria_town_-_sikandar_block_5_33_marla_commercial_plot_possesion_utility_paid_in_sikandar_block_bahria_town_lahore-47247728-8281-2.html,Lahore Commercial Plots > Bahria Town Commercial Plots > Bahria Town - Sector F Commercial Plots > Bahria Town - Sikandar Block Commercial Plots,160.166,33500000.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1.0
Residential Plot 46813712,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_talha_block_1_kanal_plot_for_sale_in_talha_block_sector_f_bahria_town_lahore-46813712-10063-2.html,Lahore Residential Plots > Bahria Town Residential Plots > Bahria Town - Sector E Residential Plots > Bahria Town - Talha Block Residential Plots,604.44,25000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47245351,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_talha_block_builder_location_plot_no_08_for_sale_in_talha_block-47245351-10063-2.html,Lahore Residential Plots > Bahria Town Residential Plots > Bahria Town - Sector E Residential Plots > Bahria Town - Talha Block Residential Plots,302.2,15500000.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0.0
Residential Plot 47130215,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_rafi_block_10_marla_plot_good_location_for_sale_in_bahria_town_lahore-47130215-1803-2.html,Lahore Residential Plots > Bahria Town Residential Plots > Bahria Town - Sector E Residential Plots > Bahria Town - Rafi Block Residential Plots,302.2,15200000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1.0
Residential Plot 46829267,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_jinnah_extension_block_excellent_location_5_marla_plot_for_sale_on_attractive_rate-46829267-17545-2.html,Lahore Residential Plots > Bahria Town Residential Plots > Bahria Town - Sector E Residential Plots > Bahria Town - Jinnah Extension Block Residential Plots,151.1,7200000.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0.0
Commercial Plot 46628529,https://www.zameen.com/Property/bahria_town_sector_b_bahria_town_-_umar_block_8_marla_commercial_plot_for_sale_in_umar_block_sector_b_bahria_town_lahore-46628529-1781-2.html,Lahore Commercial Plots > Bahria Town Commercial Plots > Bahria Town - Sector B Commercial Plots > Bahria Town - Umar Block Commercial Plots,241.76,38000000.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1.0
Residential Plot 47229080,https://www.zameen.com/Property/bahria_town_sector_f_bahria_town_-_tauheed_block_bahria_town_-_tauheed_block_residential_plot_sized_10_marla_for_sale-47229080-11864-2.html,Lahore Residential Plots > Bahria Town Residential Plots > Bahria Town - Sector F Residential Plots > Bahria Town - Tauheed Block Residential Plots,302.2,16000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Commercial Plot 47288298,https://www.zameen.com/Property/bahria_town_sector_f_bahria_town_-_sikandar_block_5_commercial_plot_hot_location_for_sale_in_bahria_town_lahore-47288298-8281-2.html,Lahore Commercial Plots > Bahria Town Commercial Plots > Bahria Town - Sector F Commercial Plots > Bahria Town - Sikandar Block Commercial Plots,151.1,29000000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1.0
Residential Plot 47310115,https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_-_chambelli_block_12_marla_plot_for_sale_in_chambeli_block-47310115-1788-2.html,Lahore Residential Plots > Bahria Town Residential Plots > Bahria Town - Sector C Residential Plots > Bahria Town - Chambelli Block Residential Plots,362.64,22000000.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0.0
Commercial Plot 46459474,https://www.zameen.com/Property/bahria_town_sector_f_bahria_town_-_ghaznavi_extension_16_17_ghaznavi_ext_block_commercial_pair_180_lac_only_each_open_form-46459474-13671-2.html,Lahore Commercial Plots > Bahria Town Commercial Plots > Bahria Town - Sector F Commercial Plots > Bahria Town - Ghaznavi Extension Commercial Plots,151.1,20000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47212119,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_talha_block_10_marla_residential_plot_for_sale_in_tauheed_block_bahria_town_lahore-47212119-10063-2.html,Lahore Residential Plots > Bahria Town Residential Plots > Bahria Town - Sector E Residential Plots > Bahria Town - Talha Block Residential Plots,302.2,11500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0.0
Residential Plot 47340806,https://www.zameen.com/Property/bahria_town_overseas_enclave_bahria_town_-_overseas_a_1_kanal_plot_for_sale_in_overseas_a_block_bahria_town_lahore-47340806-1812-2.html,Lahore Residential Plots > Bahria Town Residential Plots > Bahria Town - Overseas Enclave Residential Plots > Bahria Town - Overseas A Residential Plots,604.44,33000000.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0.0
Residential Plot 47311880,https://www.zameen.com/Property/bahria_town_overseas_enclave_bahria_town_-_overseas_c_5_marla_plot_for_sale_in_overseas_c_block_bahria_town_lahore-47311880-17552-2.html,Lahore Residential Plots > Bahria Town Residential Plots > Bahria Town - Overseas Enclave Residential Plots > Bahria Town - Overseas C Residential Plots,151.1,9300000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 46325874,https://www.zameen.com/Property/bahria_town_sector_f_bahria_town_-_sikandar_block_10_marla_plot_in_bahria_town-46325874-8281-2.html,Lahore Residential Plots > Bahria Town Residential Plots > Bahria Town - Sector F Residential Plots > Bahria Town - Sikandar Block Residential Plots,302.2,11000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47069019,https://www.zameen.com/Property/bahria_town_sector_f_bahria_town_-_tauheed_block_5_marla_residential_plot_in_bahria_town_lahore_at_tauheed_block_bahria_town_-_tauheed_block_bahria_town_-_sector_f_bahria_town_lahore_punjab-47069019-11864-2.html,Lahore Residential Plots > Bahria Town Residential Plots > Bahria Town - Sector F Residential Plots > Bahria Town - Tauheed Block Residential Plots,151.1,5500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 46916290,https://www.zameen.com/Property/bahria_town_overseas_enclave_bahria_town_-_overseas_a_10_marla_residential_plot_in_beautiful_location_of_bahria_town_-_overseas_a_in_lahore-46916290-1812-2.html,Lahore Residential Plots > Bahria Town Residential Plots > Bahria Town - Overseas Enclave Residential Plots > Bahria Town - Overseas A Residential Plots,56789.01234,20000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 46799526,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_kanal_plot_lucrative_location_for_investment_or_to_build_dream_home-46799526-1802-2.html,Lahore Residential Plots > Bahria Town Residential Plots > Bahria Town - Sector E Residential Plots,604.44,21500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47175582,https://www.zameen.com/Property/bahria_town_overseas_enclave_bahria_town_-_overseas_a_1_kanal_plot_for_sale_in_overseas_a_block_bahria_town_lahore-47175582-1812-2.html,Lahore Residential Plots > Bahria Town Residential Plots > Bahria Town - Overseas Enclave Residential Plots > Bahria Town - Overseas A Residential Plots,604.44,34000000.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0.0
Commercial Plot 47299163,https://www.zameen.com/Property/bahria_town_sector_f_bahria_town_-_tipu_sultan_block_extension_4_kanal_commercial_excellent_developed_plot_at_ideal_and_builder_location_is_for_sale_in_tipu_sultan_ext_block_bahria_town_lahore-47299163-13067-2.html,Lahore Commercial Plots > Bahria Town Commercial Plots > Bahria Town - Sector F Commercial Plots > Bahria Town - Tipu Sultan Block Extension Commercial Plots,2417.76,200000000.0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1.0
Residential Plot 46325844,https://www.zameen.com/Property/golf_view_residencia_golf_view_residencia_-_phase_2_10_marla_plot_in_bahria_town-46325844-13642-2.html,Lahore Residential Plots > Bahria Town Residential Plots > Golf View Residencia Residential Plots > Golf View Residencia - Phase 2 Residential Plots,302.2,9700000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Commercial Plot 47310016,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_nishtar_block_16_marla_commercial_plot_for_sale_in_nishter_block_bahria_town_lahore-47310016-1806-2.html,Lahore Commercial Plots > Bahria Town Commercial Plots > Bahria Town - Sector E Commercial Plots > Bahria Town - Nishtar Block Commercial Plots,483.52,295000000.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0.0
Commercial Plot 47068954,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_f_ideal_commercial_option-47068954-3097-2.html,Lahore Commercial Plots > Bahria Town Commercial Plots > Bahria Town - Sector F Commercial Plots,151.1,27000000.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1.0
Residential Plot 47208258,https://www.zameen.com/Property/golf_view_residencia_golf_view_residencia_-_phase_1_10_marla_resident_plot_facing_park_for_sale_open_form_near_ring_road_in_golf_residencia_phase_1_bahria_town_lahore-47208258-13640-2.html,Lahore Residential Plots > Bahria Town Residential Plots > Golf View Residencia Residential Plots > Golf View Residencia - Phase 1 Residential Plots,302.2,8500000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0.0
Commercial Plot 47209675,https://www.zameen.com/Property/bahria_town_sector_d_bahria_town_-_block_aa_2_marla_commercial_plot_for_sale_in_aa_block_sector_d_bahria_town_lahore-47209675-1797-2.html,Lahore Commercial Plots > Bahria Town Commercial Plots > Bahria Town - Sector D Commercial Plots > Bahria Town - Block AA Commercial Plots,60.44,6200000.0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1.0
Residential Plot 47321023,https://www.zameen.com/Property/bahria_town_overseas_enclave_bahria_town_-_overseas_extension_10_marla_plot_for_sale_in_overseas_b_ext_bahria_town_lahore-47321023-1814-2.html,Lahore Residential Plots > Bahria Town Residential Plots > Bahria Town - Overseas Enclave Residential Plots > Bahria Town - Overseas Extension Residential Plots,302.2,12000000.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1.0
Residential Plot 46882024,https://www.zameen.com/Property/bahria_town_sector_b_bahria_town_-_executive_lodges_44_marla_residential_plot_for_sale_at_in_executive_lodges_bahria_town_lahore-46882024-1773-2.html,Lahore Residential Plots > Bahria Town Residential Plots > Bahria Town - Sector B Residential Plots > Bahria Town - Executive Lodges Residential Plots,1329.7680000000005,68500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47202240,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_jinnah_block_10_marla_residential_plot_for_sale_near_park_and_mosque_sector_e_bahria_town_lahore-47202240-1804-2.html,Lahore Residential Plots > Bahria Town Residential Plots > Bahria Town - Sector E Residential Plots > Bahria Town - Jinnah Block Residential Plots,302.2,15500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Commercial Plot 46794900,https://www.zameen.com/Property/golf_view_residencia_golf_view_residencia_-_phase_2_plot_170_golf_phase_2_first_entrance_facing_ring_road_lane_honest_deal_limited_time_offer_price-46794900-13642-2.html,Lahore Commercial Plots > Bahria Town Commercial Plots > Golf View Residencia Commercial Plots > Golf View Residencia - Phase 2 Commercial Plots,151.1,27500000.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1.0
Residential Plot 46948130,https://www.zameen.com/Property/bahria_town_sector_f_bahria_town_-_tauheed_block_agent_042_real_estate_offering_1_kanal_builder_location_plot_for_sale_in_tauheed_block_bahria_town_lahore-46948130-11864-2.html,Lahore Residential Plots > Bahria Town Residential Plots > Bahria Town - Sector F Residential Plots > Bahria Town - Tauheed Block Residential Plots,604.44,22500000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1.0
Residential Plot 47161574,https://www.zameen.com/Property/bahria_town_sector_f_bahria_town_-_shershah_block_5_marla_residential_plot_for_sale_at_prime_location_of_shershah_block_in_bahria_town_lahore-47161574-8397-2.html,Lahore Residential Plots > Bahria Town Residential Plots > Bahria Town - Sector F Residential Plots > Bahria Town - Shershah Block Residential Plots,151.1,9500000.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1.0
Residential Plot 47109047,https://www.zameen.com/Property/golf_view_residencia_golf_view_residencia_-_phase_2_reserve_a_residential_plot_now_in_golf_view_residencia_-_phase_2-47109047-13642-2.html,Lahore Residential Plots > Bahria Town Residential Plots > Golf View Residencia Residential Plots > Golf View Residencia - Phase 2 Residential Plots,302.2,8500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Commercial Plot 47320466,https://www.zameen.com/Property/bahria_town_sector_f_bahria_town_-_sikandar_block_buying_a_commercial_plot_in_bahria_town_-_sikandar_block-47320466-8281-2.html,Lahore Commercial Plots > Bahria Town Commercial Plots > Bahria Town - Sector F Commercial Plots > Bahria Town - Sikandar Block Commercial Plots,151.1,25500000.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0.0
Commercial Plot 45395571,https://www.zameen.com/Property/golf_view_residencia_golf_view_residencia_-_phase_2_new_commercial_deal_golf_phase_2-45395571-13642-2.html,Lahore Commercial Plots > Bahria Town Commercial Plots > Golf View Residencia Commercial Plots > Golf View Residencia - Phase 2 Commercial Plots,151.1,18000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47338945,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_talha_block_10_marla_plot_for_sale_in_talha_block_sector_e_bahria_town_lahore-47338945-10063-2.html,Lahore Residential Plots > Bahria Town Residential Plots > Bahria Town - Sector E Residential Plots > Bahria Town - Talha Block Residential Plots,302.2,13000000.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0.0
Residential Plot 47285648,https://www.zameen.com/Property/golf_view_residencia_golf_view_residencia_-_phase_2_corner_1_kanal_open_form_plot_for_sale_in_golf_view_residencia_phase_2_bahria_town_lahore-47285648-13642-2.html,Lahore Residential Plots > Bahria Town Residential Plots > Golf View Residencia Residential Plots > Golf View Residencia - Phase 2 Residential Plots,604.44,17500000.0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1.0
Residential Plot 47202949,https://www.zameen.com/Property/bahria_town_sector_f_bahria_town_-_ghaznavi_block_10_33_residential_plot_for_sale_near_winter_land_possession_paid_utilities_paid-47202949-8261-2.html,Lahore Residential Plots > Bahria Town Residential Plots > Bahria Town - Sector F Residential Plots > Bahria Town - Ghaznavi Block Residential Plots,311.266,17500000.0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0.0
Residential Plot 47116301,https://www.zameen.com/Property/bahria_town_sector_f_bahria_town_-_tipu_sultan_block_10_marla_plot_for_sale_in_tipu_block_sector_f_bahria_town_lahore-47116301-8327-2.html,Lahore Residential Plots > Bahria Town Residential Plots > Bahria Town - Sector F Residential Plots > Bahria Town - Tipu Sultan Block Residential Plots,302.2,10500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 46647829,https://www.zameen.com/Property/bahria_town_overseas_enclave_bahria_town_-_overseas_c_5_marla_possession_utility_paid_plot_for_sale_in_overseas_c_block_bahria_town_lahore-46647829-17552-2.html,Lahore Residential Plots > Bahria Town Residential Plots > Bahria Town - Overseas Enclave Residential Plots > Bahria Town - Overseas C Residential Plots,151.1,9300000.0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1.0
Residential Plot 47262503,https://www.zameen.com/Property/bahria_town_sector_f_bahria_town_-_tauheed_block_67_9_and_67_10_pair-12_marla_residential_plot_each-47262503-11864-2.html,Lahore Residential Plots > Bahria Town Residential Plots > Bahria Town - Sector F Residential Plots > Bahria Town - Tauheed Block Residential Plots,362.64,14000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47284725,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_rafi_block_10_marla_residential_plot_is_available_in_affordable_price_in_bahria_town_-_rafi_block-47284725-1803-2.html,Lahore Residential Plots > Bahria Town Residential Plots > Bahria Town - Sector E Residential Plots > Bahria Town - Rafi Block Residential Plots,302.2,16800000.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0.0
Residential Plot 47264767,https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_-_nargis_block_10_marla_residential_plot_at_prime_location_for_sale_hussain_block_bahria_town_lahore_bahria_town_-_nargis_block_bahria_town_-_sector_c_bahria_town_lahore_punjab-47264767-1791-2.html,Lahore Residential Plots > Bahria Town Residential Plots > Bahria Town - Sector C Residential Plots > Bahria Town - Nargis Block Residential Plots,302.2,15000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47203911,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_nishtar_block_1_kanal_plot_for_sale_in_nishtar_block_sector_e_bahria_town_lahore-47203911-1806-2.html,Lahore Residential Plots > Bahria Town Residential Plots > Bahria Town - Sector E Residential Plots > Bahria Town - Nishtar Block Residential Plots,604.44,28000000.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0.0
Residential Plot 46723500,https://www.zameen.com/Property/bahria_town_sector_f_bahria_town_-_alamgir_block_extension_imc_real_estate_offering_10_marla_builder_location_plot_for_sale_in_alamgir_ext_block_bahria_town_lahore-46723500-18778-2.html,Lahore Residential Plots > Bahria Town Residential Plots > Bahria Town - Sector F Residential Plots > Bahria Town - Alamgir Block Extension Residential Plots,302.2,8000000.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1.0
